"","X","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"11",1353,187505814,"barthelmess",1173819,"b995b11709953a850d00",12161,"Workflow 1.1",6.5,"2019-10-23 00:14:23 UTC",NA,NA,"{""source"":""api"",""session"":""77f162a30aa839d5033b1d83b9106da822c8f21fbd9c53b82a6ff34c5789dea3"",""viewport"":{""width"":1719,""height"":1126},""started_at"":""2019-10-23T00:14:11.143Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-10-23T00:14:22.909Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1166,""clientHeight"":875,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1166,""clientHeight"":875,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1166,""clientHeight"":875,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-23T00:13:25.200Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159220"":{""retired"":{""id"":51239068,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T15:36:36.337Z"",""updated_at"":""2019-12-22T15:58:27.375Z"",""retired_at"":""2019-12-22T15:58:27.365Z"",""subject_id"":37159220,""retirement_reason"":""classification_count""},""Num"":""2545"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_007090.JPG"",""Image2"":""06_09_DON_007091.JPG"",""Image3"":""06_09_DON_007092.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159220
"12",1338,187505425,"barthelmess",1173819,"b995b11709953a850d00",12161,"Workflow 1.1",6.5,"2019-10-23 00:11:05 UTC",NA,NA,"{""source"":""api"",""session"":""77f162a30aa839d5033b1d83b9106da822c8f21fbd9c53b82a6ff34c5789dea3"",""viewport"":{""width"":1719,""height"":1126},""started_at"":""2019-10-23T00:10:52.212Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-10-23T00:11:05.476Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1166,""clientHeight"":875,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1166,""clientHeight"":875,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1166,""clientHeight"":875,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-23T00:09:27.742Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37161229"":{""retired"":{""id"":51239031,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T15:35:59.601Z"",""updated_at"":""2019-11-12T23:11:39.932Z"",""retired_at"":""2019-11-12T23:11:39.911Z"",""subject_id"":37161229,""retirement_reason"":""classification_count""},""Num"":""4424"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""11_21_BC_001381.JPG"",""Image2"":""11_21_BC_001382.JPG"",""Image3"":""11_21_BC_001383.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""11"",""#SDCardNum"":""21"",""!ForestType"":""Deciduous"",""#ForestName"":""BC""}}",37161229
"13",36563,194112958,"knottyboy",1949734,"0a4edda3ef4eddf2916c",12161,"Workflow 1.1",6.5,"2019-12-07 17:52:21 UTC",NA,NA,"{""source"":""api"",""session"":""acd01144bf167a33a8d8de17b5e8c566b44685a45c2b91514e636c760d32085e"",""viewport"":{""width"":768,""height"":983},""started_at"":""2019-12-07T17:52:03.013Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"",""utc_offset"":""18000"",""finished_at"":""2019-12-07T17:52:21.403Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-12-07T17:52:02.906Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37160006"":{""retired"":null,""Num"":""3345"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_009469.JPG"",""Image2"":""06_09_DON_009470.JPG"",""Image3"":""06_09_DON_009471.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37160006
"14",7719,188979830,"AliceSudds",1943752,"b6f4d55779e60b7d5a63",12161,"Workflow 1.1",6.5,"2019-10-31 21:50:33 UTC",NA,NA,"{""source"":""api"",""session"":""29776fc2502b041f33a9fbb50428672b3633118064da0da21aab9b7fd5874eeb"",""viewport"":{""width"":2388,""height"":1185},""started_at"":""2019-10-31T21:50:24.404Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-10-31T21:50:33.124Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1421,""clientHeight"":1066,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1421,""clientHeight"":1066,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":1421,""clientHeight"":1066,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-31T21:48:59.931Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37156688"":{""retired"":null,""Num"":""3541"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_000058 (2).JPG"",""Image2"":""06_09_DON_000059 (2).JPG"",""Image3"":""06_09_DON_000060 (2).JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37156688
"15",24402,190660618,"mjpurc18",1942293,"cffc48dae538183edd36",12161,"Workflow 1.1",6.5,"2019-11-11 20:34:46 UTC",NA,NA,"{""source"":""api"",""session"":""fddd3ea1de1b3de6c35494ff686b1c7fe1d54bfaf54a39ee4328f701552017b5"",""viewport"":{""width"":1440,""height"":821},""started_at"":""2019-11-11T20:34:39.612Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-11T20:34:45.978Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":905,""clientHeight"":679,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":905,""clientHeight"":679,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":905,""clientHeight"":679,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-11T20:33:43.108Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159876"":{""retired"":null,""Num"":""3215"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_009079.JPG"",""Image2"":""06_09_DON_009080.JPG"",""Image3"":""06_09_DON_009081.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159876
"16",28871,191141048,"Rodne5262",1942046,"489202e586164d617778",12161,"Workflow 1.1",6.5,"2019-11-14 22:03:04 UTC",NA,NA,"{""source"":""api"",""session"":""694fe15554c4b3ea84fac1d29de832f4e90b6718aab35f7c68b86ea0aedc98a7"",""viewport"":{""width"":1280,""height"":609},""started_at"":""2019-11-14T22:02:50.598Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-14T22:03:04.631Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":741,""clientHeight"":411,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":741,""clientHeight"":411,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":741,""clientHeight"":411,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-14T22:00:21.810Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37822653"":{""retired"":{""id"":52410851,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T15:48:59.577Z"",""updated_at"":""2019-12-12T15:19:40.878Z"",""retired_at"":""2019-12-12T15:19:40.857Z"",""subject_id"":37822653,""retirement_reason"":""classification_count""},"""":""3219"",""Num"":""3219"",""Image1"":""28_08_DEG_1279.JPG"",""Image2"":""28_08_DEG_1280.JPG"",""Image3"":""28_08_DEG_1281.JPG""}}",37822653
"17",28345,191029088,"Weigartz",1927542,"a2570119f959ad0b3155",12161,"Workflow 1.1",6.5,"2019-11-14 04:04:32 UTC",NA,NA,"{""source"":""api"",""session"":""9cdb4610751060b491a2fa22c6a372f6d0a615506de9530e87a1ac6e3b4c8104"",""viewport"":{""width"":1304,""height"":665},""started_at"":""2019-11-14T04:04:26.344Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-14T04:04:32.348Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-14T04:04:20.070Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37818632"":{""retired"":null,"""":""30"",""Num"":""30"",""Image1"":""10_01_SH_000079.JPG"",""Image2"":""10_01_SH_000080.JPG"",""Image3"":""10_01_SH_000081.JPG""}}",37818632
"18",39699,198716888,"Egsarg",1880210,"2ec081145e4644bcbeda",12161,"Workflow 1.1",6.5,"2020-01-09 17:20:39 UTC",NA,NA,"{""source"":""api"",""session"":""e7b05a90ad1e4df260dd3307397a115e4713e53c8d2e7be98eecfb04dab837f9"",""viewport"":{""width"":1280,""height"":856},""started_at"":""2020-01-09T17:20:00.672Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2020-01-09T17:20:39.243Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":794,""clientHeight"":596,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":794,""clientHeight"":596,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":794,""clientHeight"":596,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-01-09T17:19:28.389Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""DEERWHITETAILED"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""ANTLERSPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""SITTINGSTANDINGLYING""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""1020CM"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""YES""},""filters"":{}}]}]","{""31428315"":{""retired"":{""id"":50799922,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-09-26T19:48:54.004Z"",""updated_at"":""2020-01-09T17:20:40.030Z"",""retired_at"":""2020-01-09T17:20:40.002Z"",""subject_id"":31428315,""retirement_reason"":""classification_count""},""ID"":""33"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""11_13_BC_000002.JPG"",""Image2"":""11_13_BC_000001.JPG"",""Image3"":""11_13_BC_000003.JPG"",""CamModel"":"""",""#CamNumber"":""11"",""#SDCardNum"":""13"",""!ForestType"":""Deciduous "",""#ForestName"":""BC""}}",31428315
"19",944,187464665,"barthelmess",1173819,"9496f1dc5bfb5e6f3496",12161,"Workflow 1.1",6.5,"2019-10-22 18:34:00 UTC",NA,NA,"{""source"":""api"",""session"":""d48179ceffeb84d10d24754fe713eb9dcd9655bca2037e9c3a26b3bbc0e9b885"",""viewport"":{""width"":1432,""height"":938},""started_at"":""2019-10-22T18:33:49.636Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-10-22T18:34:00.407Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":898,""clientHeight"":673,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":898,""clientHeight"":673,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":898,""clientHeight"":673,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-10-22T18:32:56.895Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""31428287"":{""retired"":{""id"":50805235,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-09-26T20:24:12.156Z"",""updated_at"":""2019-11-11T02:18:43.703Z"",""retired_at"":""2019-11-11T02:18:43.693Z"",""subject_id"":31428287,""retirement_reason"":""classification_count""},""ID"":""57"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""03_05_SH_000004.JPG"",""Image2"":""03_05_SH_000005.JPG"",""Image3"":""03_05_SH_000006.JPG"",""CamModel"":"""",""#CamNumber"":""3"",""#SDCardNum"":""5"",""!ForestType"":""Deciduous "",""#ForestName"":""SH""}}",31428287
"20",19658,190350874,"kapitt19",1939695,"f5b765f2c16295e26b26",12161,"Workflow 1.1",6.5,"2019-11-09 19:56:04 UTC",NA,NA,"{""source"":""api"",""session"":""7e6b21e62ce3a325fdc47ac0cccbbc0f6c3b1176d90a1966822b5bcda3f798c7"",""viewport"":{""width"":1334,""height"":747},""started_at"":""2019-11-09T19:55:47.125Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-09T19:56:04.638Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":792,""clientHeight"":440,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":792,""clientHeight"":440,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":792,""clientHeight"":440,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-09T19:55:14.331Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""DEERWHITETAILED"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""THEREISSNOWBUTICANTSEESCALESTICK"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""NO""},""filters"":{}}]}]","{""37162571"":{""retired"":null,""Num"":""129"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""31_41_WHIP_0022.JPG"",""Image2"":""31_41_WHIP_0023.JPG"",""Image3"":""31_41_WHIP_0024.JPG"",""CamModel"":""Browning"",""#CamNumber"":""31"",""#SDCardNum"":""41"",""!ForestType"":""Pine"",""#ForestName"":""WHIP""}}",37162571
"21",27820,191023405,"Weigartz",1927542,"a2570119f959ad0b3155",12161,"Workflow 1.1",6.5,"2019-11-14 02:55:10 UTC",NA,NA,"{""source"":""api"",""session"":""9cdb4610751060b491a2fa22c6a372f6d0a615506de9530e87a1ac6e3b4c8104"",""viewport"":{""width"":1304,""height"":665},""started_at"":""2019-11-14T02:54:52.118Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-14T02:55:10.578Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":762,""clientHeight"":423,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":762,""clientHeight"":423,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":762,""clientHeight"":423,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-14T02:53:43.716Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""TURKEY"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING"",""FORAGINGEATING""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""DUSTING10CM"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""NO""},""filters"":{}}]}]","{""37814619"":{""retired"":{""id"":52386201,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-26T19:56:31.519Z"",""updated_at"":""2019-11-14T02:55:11.409Z"",""retired_at"":""2019-11-14T02:55:11.372Z"",""subject_id"":37814619,""retirement_reason"":""classification_count""},"""":""182"",""Num"":""182"",""Image1"":""27_08_IMG_0013.jpg"",""Image2"":""27_08_IMG_0014.jpg"",""Image3"":""27_08_IMG_0015.jpg""}}",37814619
"22",40279,199771357,"keandy16",1716700,"e19aa8a57bdc54a12720",12161,"Workflow 1.1",6.5,"2020-01-15 02:05:09 UTC",NA,NA,"{""source"":""api"",""session"":""9c9b8ea8bf513754b6dbc963be56fe244a8ddd9325bfcbe0b6cfc6dbc2c81e13"",""viewport"":{""width"":414,""height"":719},""started_at"":""2020-01-15T02:05:01.234Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""18000"",""finished_at"":""2020-01-15T02:05:08.294Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":338,""clientHeight"":254,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-01-15T02:04:32.957Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37157203"":{""retired"":null,""Num"":""634"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_001336.JPG"",""Image2"":""06_09_DON_001337.JPG"",""Image3"":""06_09_DON_001338.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37157203
"23",25615,190702777,"not-logged-in-20cdb528f014f8bd4a1c",NA,"20cdb528f014f8bd4a1c",12161,"Workflow 1.1",6.5,"2019-11-12 01:07:21 UTC",NA,NA,"{""source"":""api"",""session"":""067847c21f6ef1470eaa532f7be02efaddd02323e73446977c305a80d9e2a7ee"",""viewport"":{""width"":1436,""height"":737},""started_at"":""2019-11-12T01:07:13.420Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.2 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2019-11-12T01:07:21.193Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":884,""clientHeight"":663,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":884,""clientHeight"":663,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":884,""clientHeight"":663,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-12T01:06:56.492Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37161565"":{""retired"":{""id"":51242986,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T17:02:27.677Z"",""updated_at"":""2019-11-26T22:52:42.770Z"",""retired_at"":""2019-11-26T22:52:42.760Z"",""subject_id"":37161565,""retirement_reason"":""classification_count""},""Num"":""4658"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""11_21_BC_001855.JPG"",""Image2"":""11_21_BC_001856.JPG"",""Image3"":""11_21_BC_001857.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""11"",""#SDCardNum"":""21"",""!ForestType"":""Deciduous"",""#ForestName"":""BC""}}",37161565
"24",31394,191804918,"knottyboy",1949734,"c11330ae0def04cdd7a1",12161,"Workflow 1.1",6.5,"2019-11-20 03:05:54 UTC",NA,NA,"{""source"":""api"",""session"":""e118fee057d834803de9603ba8b1871cc31e5e0fd5880a41447e02aa4330c3b6"",""viewport"":{""width"":720,""height"":921},""started_at"":""2019-11-20T03:03:48.059Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1"",""utc_offset"":""18000"",""finished_at"":""2019-11-20T03:05:54.174Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-20T02:48:27.172Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37159133"":{""retired"":{""id"":51244119,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T17:34:17.296Z"",""updated_at"":""2020-01-28T22:06:53.683Z"",""retired_at"":""2020-01-28T22:06:53.675Z"",""subject_id"":37159133,""retirement_reason"":""classification_count""},""Num"":""2458"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_006827.JPG"",""Image2"":""06_09_DON_006828.JPG"",""Image3"":""06_09_DON_006829.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37159133
